product,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MORNING_BREATH,PANEL_1X2,PANEL_1X4,PANEL_2X2,PANEL_2X4,PANEL_4X4,PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XL,PEBBLES_XS,ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,UV_VISOR_AMBER,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_YELLOW
OXYGEN_SHAKE_CHOCOLATE,0.643955310181943,-0.3889653429422404,-0.10173204645428742,-0.07916070343744121,0.42624622356738356,0.8296206184280556,-0.6599461202887791,-0.09397256821050093,0.15971458339113187,-0.7546239606054794,1.0,0.11379929253521127,0.6458024937318021,-0.2468256486223986,-0.3468693541876979,0.5776076394368138,-0.3887246189903586,-0.611373128584917,0.6160682050555453,-0.15205581233853702,-0.1429433892911121,0.3490143436368719,-0.6864509525368327,0.6005110834712034,-0.44560719342805655,0.6332064081844451,-0.533294184119317,-0.6062556610683707,0.31496295098886734,-0.46544724255627457,0.3217861139308572,0.3394735935818465,0.750732362939022,0.3278247453064554,0.2400991141859737,-0.5955985272503146,-0.38325444023634003,0.10151964931959001,0.3535260209640165,0.5862366834243169,-0.15128737565707698,-0.13368176816039365,0.014694015976924133,-0.6795945898241466,0.3785653436115523,-0.42439360547732774,0.2663581686662487,0.17855034527016478,0.6568840653171754,-0.6328967793293226
OXYGEN_SHAKE_EVENING_BREATH,-0.009176546980628052,-0.23866995097179114,-0.04767672486096709,-0.48880634078879476,0.503202442203868,0.04401315033603571,-0.2555878772266107,-0.0032104631301074875,0.0817754667123351,-0.24433993426777587,0.11379929253521127,1.0,-0.13578756190598448,-0.3052909756745179,-0.32157967313852404,0.40940373580409406,-0.41826373771502223,-0.3081323573556828,-0.086432499496392,0.235144407573527,0.41940108699526957,0.3605974256796654,-0.00632370229359591,-0.2637809190757093,-0.02423206425867029,0.070194970338043,-0.13833962457055218,-0.3889260068194834,0.219412981246963,-0.34830781866652694,0.1087263083741677,0.2894619971901141,0.4405702062227184,0.04080753043631703,0.08428639557818966,-0.17316906268738985,0.0830189376132166,-0.0663787533648237,0.023776446821174906,0.09962330625240419,-0.0967682053503072,-0.25272407996651347,0.44874628609592704,0.10678710529440982,-0.13306026685361835,-0.05749433054490081,-0.030869812029715653,0.32691662910104463,0.2585967704208768,-0.4170362249700666
OXYGEN_SHAKE_GARLIC,0.8853271795478017,-0.01327107869273897,0.1616009199731277,0.13373922072323643,0.4745845356495744,0.49657387691098426,-0.8468219501354762,-0.5627932901836608,0.6566469150181605,-0.743432344979528,0.6458024937318021,-0.13578756190598448,1.0,-0.32098271860628413,-0.5579056571779268,0.09184059186326476,-0.5465635538554767,-0.5522568711827038,0.8428359272688236,-0.21768977090902822,0.07073161880283164,0.5535986469498126,-0.8840357726465093,0.853183722785121,-0.8305130023651321,0.7980981421412503,-0.8160682789960131,-0.6165159581529093,0.5227037454215196,-0.6494047231065793,0.6583911260699332,0.17040290384054174,0.5080045657653303,0.739930341746005,0.6074918621783179,-0.6135158804653899,-0.756486504378544,0.012093702530190048,0.7694822499086117,0.4207945766744295,-0.5088629340996171,0.041138987782392736,0.1923308774767666,-0.7732185863009637,0.7050423300281807,-0.8222009772221794,0.6508951797699816,0.39569685121284354,0.6973643194431146,-0.1277766075530536
OXYGEN_SHAKE_MINT,-0.48194353574967735,0.1131745645015711,0.324938522547102,0.3221614799017425,-0.39339421283359566,-0.09271590865648069,0.475778240208806,-0.013669192275725063,-0.18821524286535854,0.56050214462194,-0.2468256486223986,-0.3052909756745179,-0.32098271860628413,1.0,0.2408539371663626,-0.38316312629635,0.5867659763691853,0.7666576403261092,-0.3000374983498552,-0.5405552728678457,-0.5069761833273846,-0.32299071195277,0.40704937541008146,-0.06524464546233304,0.21690666627017077,-0.3018425285049683,0.44750391790563093,0.6375493716290972,-0.4550082372223148,0.31862782304777654,-0.6151447751912703,-0.25699920294102446,-0.4309136828064527,-0.3753190137582146,-0.08632147752839942,0.4203539282968874,0.16741769456218467,0.3441312741653008,-0.2869078078655032,-0.2620753183905326,-0.17642839755947065,0.14989907270877056,-0.5549318234982,0.29526443459170254,-0.06377554451320448,0.29764642796709884,-0.22110271205712925,-0.34421442022608195,-0.5877276884690814,0.16770314271402376
OXYGEN_SHAKE_MORNING_BREATH,-0.47361204146036673,-0.24395441964927353,-0.37360837143538245,0.3156499601611894,-0.7674202365289065,-0.04833809181526644,0.750566079639295,0.7559148528822018,-0.7544694625233165,0.4951433201731538,-0.3468693541876979,-0.32157967313852404,-0.5579056571779268,0.2408539371663626,1.0,-0.13472540448846915,0.8105477188395909,0.3953959829045959,-0.6228188749832154,-0.04208250149235339,-0.39287034125653,-0.8576457785535172,0.5626269401662696,-0.42604767358987367,0.7743458237149413,-0.5283679264508716,0.8007975254302825,0.6283248353302353,-0.8173038162858053,0.7917630882997028,-0.6643423947762873,-0.1724837309749312,-0.5453807566459906,-0.6590747831697635,-0.6894416544499411,0.5392513496207818,0.6678321906593339,-0.0878332597319478,-0.553883574733642,-0.3562725442218882,0.6684417850238081,0.1765493680096334,-0.5508040180987358,0.16268237699560595,-0.441278308179718,0.7088291741240971,-0.5858005926882156,-0.4826620357575013,-0.436505633641756,0.0298165727542362
PANEL_1X2,0.20259842127391223,-0.503229898569855,-0.6126934423369398,-0.37346509682079515,0.37127114435415864,0.6002402630949051,-0.2498043111464048,0.3370851927527909,-0.3232167212946182,-0.4806968159411328,0.5776076394368138,0.40940373580409406,0.09184059186326476,-0.38316312629635,-0.13472540448846915,1.0,-0.3080763745556351,-0.5373740488496442,0.12860098980196294,0.28005210953350784,-0.1123650032607616,0.2554312066752183,-0.2188169366242072,-0.06363493843911619,0.13080994810858593,0.07836767748858965,-0.25004354966934034,-0.4123817282825232,0.20360254080388762,-0.09695365591326663,0.011343674628139467,0.5929596200957508,0.7359738344971591,-0.17359198467938883,-0.31975956066549766,-0.35848751495999004,-0.027930096353506993,0.07320039565428016,-0.21603836568868665,0.48270273689674875,0.30262321998750713,-0.5874994597724452,0.08366438747022516,-0.1809563497396173,-0.3277223843979468,0.16026192872505363,-0.2626514485188293,-0.17912951420658424,0.46494809537434006,-0.7303912701670301
PANEL_1X4,-0.5696008648126232,-0.07120132886722899,-0.13386992617402016,0.38309732551102127,-0.8286971105314048,-0.12531827393029224,0.8166443442110974,0.5997038330089927,-0.6669352492250344,0.6458797066594416,-0.3887246189903586,-0.41826373771502223,-0.5465635538554767,0.5867659763691853,0.8105477188395909,-0.3080763745556351,1.0,0.6442909494543231,-0.6041255195487586,-0.22790687755926795,-0.4890767771443496,-0.7998101447914868,0.5906300236438145,-0.3551159233310486,0.685185830281291,-0.4776175180775308,0.848613214869583,0.760891184278281,-0.8751482757175731,0.801114622450553,-0.76785561619439,-0.3404014915228544,-0.6410399710623734,-0.6415833023089575,-0.53935835540471,0.6731431227242348,0.6305102639045341,-0.031388566217863186,-0.502808511013073,-0.47903412954834795,0.44410844397937765,0.2946414430365676,-0.6997718173690424,0.25562121731082577,-0.3779046975945968,0.6797267382225143,-0.54042750166527,-0.532911625639528,-0.5997679384186182,0.17879222487901164
PANEL_2X2,-0.6989503453423375,0.12661725244234295,0.253789941782215,0.2486110599904028,-0.6125901759425441,-0.36988739740810894,0.7016296186114346,0.14447159562840978,-0.2830624280540324,0.8010630552645782,-0.611373128584917,-0.3081323573556828,-0.5522568711827038,0.7666576403261092,0.3953959829045959,-0.5373740488496442,0.6442909494543231,1.0,-0.4819423782699432,-0.4940698948572033,-0.39331984554800214,-0.5167545460272489,0.6918082641532198,-0.32579384264358785,0.4156697874558898,-0.5383559484217509,0.666680980384984,0.8438259735102408,-0.5482855430152911,0.5153976807672113,-0.6789441278646475,-0.350418582276507,-0.6770285790951692,-0.5684086752480086,-0.2560405739115064,0.5521312856931794,0.3521939594525163,0.20315564621623183,-0.44191961323303114,-0.42192040272519593,-0.029062223563268583,0.12130049338814552,-0.6212826666756137,0.49550070264788926,-0.19900352410780686,0.5123963803800624,-0.3216444451032358,-0.3496582752953466,-0.8174364371646681,0.31141072097031547
PANEL_2X4,0.8121814965157856,0.0478229609477482,0.2574330193419947,-0.04567492319912476,0.5253639206726419,0.46432937630424104,-0.818396195106805,-0.6189499593224786,0.6879812496916943,-0.7331709369722702,0.6160682050555453,-0.086432499496392,0.8428359272688236,-0.3000374983498552,-0.6228188749832154,0.12860098980196294,-0.6041255195487586,-0.4819423782699432,1.0,-0.17447895138477462,0.0016120840403989107,0.5516894419412897,-0.8293050407569393,0.8762561570063178,-0.8596683206195258,0.7902080569616969,-0.7583356675571198,-0.667071377138407,0.6702939534693841,-0.7571509148185321,0.7014263654592584,0.1535296462488033,0.5438282682472642,0.7512373719567126,0.6730860940636708,-0.6784240671162728,-0.6777490463094412,-0.01789759745091768,0.7566473112899228,0.5234191547310617,-0.6093744096289988,0.09525934553219657,0.21190795423499553,-0.672253244208942,0.7240081545072379,-0.8106920449084074,0.7437802350724562,0.500531217660962,0.5911770744731142,-0.10024973166976697
PANEL_4X4,0.03824308467454538,0.1812220094267141,-0.34530464527307764,-0.4498363528861334,0.19408502351021412,-0.3163583546209814,0.0018952626903956764,0.12654421269741242,-0.10033624723309519,-0.13537495986469594,-0.15205581233853702,0.235144407573527,-0.21768977090902822,-0.5405552728678457,-0.04208250149235339,0.28005210953350784,-0.22790687755926795,-0.4940698948572033,-0.17447895138477462,1.0,0.40203037287189153,0.1511229693310117,0.010598064683053608,-0.3718274533153477,0.20530989759551252,-0.09037711008246688,-0.067594599442795,-0.3524001980106415,0.26794108903737396,-0.018465895975235215,0.2972995004359106,0.07864537377377065,0.10525408190092715,0.09322648145161766,-0.10660225568462006,0.02656017390783814,0.09361445798884079,-0.2060173586125017,-0.13418688406258583,-0.02266886886758097,0.3419365858903243,-0.07677202329028744,0.6200480024008455,0.2635685230805908,-0.37103497271034264,0.08308751302168253,-0.03301603266577429,-0.0830752576803586,0.17294462487464085,0.16600629207305787
PEBBLES_L,0.14328270523072942,0.24497769182426132,0.30289898090950407,-0.34131372782084834,0.37483605664378594,-0.44961028434896844,-0.3226452140035022,-0.25404618365925247,0.40425390174233466,-0.14089926868596883,-0.1429433892911121,0.41940108699526957,0.07073161880283164,-0.5069761833273846,-0.39287034125653,-0.1123650032607616,-0.4890767771443496,-0.39331984554800214,0.0016120840403989107,0.40203037287189153,1.0,0.3353875673303681,-0.1360291108623218,-0.1972252420964161,-0.2685514070883034,0.08377617550746884,-0.31217445044038006,-0.40859589259748824,0.3974290375519538,-0.38037713707666015,0.5131430477604478,0.0464468760957019,0.026791891401876412,0.43156659805603925,0.36020462033177775,-0.16586180666660894,-0.08286166092912946,-0.25445811563246534,0.30836238823610296,-0.07735911304584418,-0.10289850754870951,0.06899665476896412,0.6500507491880763,0.19326649457357867,0.1481677118051404,-0.33744735807005066,0.2348204392779687,0.5042162929325826,0.2212950958051162,0.15797181221603995
PEBBLES_M,0.5040039964044148,0.10676448420430794,0.17688060511128745,-0.2904973352409656,0.7822481934929202,0.1139588816971911,-0.7545923127795359,-0.6774985280095858,0.668118225254434,-0.6019655238857997,0.3490143436368719,0.3605974256796654,0.5535986469498126,-0.32299071195277,-0.8576457785535172,0.2554312066752183,-0.7998101447914868,-0.5167545460272489,0.5516894419412897,0.1511229693310117,0.3353875673303681,1.0,-0.6157137748934273,0.35047026803000597,-0.6940755442783498,0.4981237349410457,-0.8165655606171345,-0.6747047455158929,0.7765468054075453,-0.7526183267467403,0.6338313885345382,0.3543953389928119,0.6245681556747832,0.6260893172562413,0.5937695659942192,-0.475165808504101,-0.6975637505551358,0.15816946277718733,0.47063015550638554,0.305617200481906,-0.5641054777730852,-0.2999321583101462,0.6203380321142848,-0.17957091980003964,0.29436288420516565,-0.651713469076554,0.4725425518116951,0.44192470330712524,0.5968329428505394,-0.1374330148095153
PEBBLES_S,-0.8850039410192105,0.0710870166348457,-0.11622521476081742,0.09137523586732191,-0.5828080537023712,-0.5292861236393931,0.8780761677026366,0.5306321121396177,-0.6160579103923443,0.8336147596497361,-0.6864509525368327,-0.00632370229359591,-0.8840357726465093,0.40704937541008146,0.5626269401662696,-0.2188169366242072,0.5906300236438145,0.6918082641532198,-0.8293050407569393,0.010598064683053608,-0.1360291108623218,-0.6157137748934273,1.0,-0.8343570524569901,0.7982724958895949,-0.8286543429403209,0.7963168670601877,0.780890266334762,-0.5730194479089165,0.7214661116482689,-0.6954984011900406,-0.27716219776075746,-0.6176079126336496,-0.7587728068188829,-0.6118397782611643,0.5925831113002098,0.7009399332810334,-0.03548660182697138,-0.7178705734942249,-0.3992246911635738,0.46154284786521027,-0.028551116317952225,-0.3514628208835379,0.721554937672881,-0.6325897532608362,0.8133455924672123,-0.6245772891821317,-0.5003734643311127,-0.8055990789602336,0.20935743469351625
PEBBLES_XL,0.7768906266069342,0.006044124061305168,0.3167817331576948,0.16749858233248352,0.35058755782083373,0.5228684145858039,-0.7169011805718221,-0.585474380008105,0.6342598460792832,-0.6273580559170179,0.6005110834712034,-0.2637809190757093,0.853183722785121,-0.06524464546233304,-0.42604767358987367,-0.06363493843911619,-0.3551159233310486,-0.32579384264358785,0.8762561570063178,-0.3718274533153477,-0.1972252420964161,0.35047026803000597,-0.8343570524569901,1.0,-0.8275696574563159,0.8022741865997045,-0.6047532919367645,-0.5093869431252696,0.4194236292104651,-0.6089055635018331,0.5414658748223088,0.02681604855251568,0.37665205270575763,0.6911899541440129,0.6482442944987948,-0.5362717350393216,-0.6556509222494985,0.0841746534262105,0.7403991118977371,0.3900709826751175,-0.6072437892787091,0.25356849973418366,0.011745125056793574,-0.7589601652770386,0.80936933351071,-0.7928797234142733,0.7177369221249692,0.4455515654210786,0.5048108873579591,-0.05158777918382427
PEBBLES_XS,-0.7440635400272868,-0.2041065406255805,-0.5353919366090655,0.026544190299357413,-0.6267411256815606,-0.19760485570143407,0.870432103749737,0.8430428409745451,-0.9137680533902138,0.6357998260781675,-0.44560719342805655,-0.02423206425867029,-0.8305130023651321,0.21690666627017077,0.7743458237149413,0.13080994810858593,0.685185830281291,0.4156697874558898,-0.8596683206195258,0.20530989759551252,-0.2685514070883034,-0.6940755442783498,0.7982724958895949,-0.8275696574563159,1.0,-0.7792198930216517,0.8048960333956807,0.6709621924348714,-0.7237321293577771,0.8519409506156884,-0.7848666507600437,-0.06163875335855237,-0.41444647160924103,-0.8932897560346162,-0.879139456549453,0.613280700144467,0.7671828844239461,-0.0485583841988178,-0.8504540181304769,-0.3603801026227948,0.7907393109784717,-0.18165585803002277,-0.3857837744103243,0.5176155985939643,-0.8315898594636076,0.9582978958301697,-0.8456362211136018,-0.6845877198011521,-0.533802573563304,-0.05972934102226397
