product,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MORNING_BREATH,PANEL_1X2,PANEL_1X4,PANEL_2X2,PANEL_2X4,PANEL_4X4,PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XL,PEBBLES_XS,ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,UV_VISOR_AMBER,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_YELLOW
OXYGEN_SHAKE_CHOCOLATE,0.012552301103550509,0.002732744386683518,0.013528505329340482,0.011220574257934516,0.00044683420672875945,-0.0020124149402095705,-0.008861570071198317,0.0004523342173781488,0.0023832607758491474,-0.009816894221725853,1.0,0.013617562712961714,0.009025955238987771,0.008885394745089389,0.002407139272014049,0.003606729105791367,0.0024127742355933715,0.0013587570687005888,0.0037544302523807556,0.003168810303100527,-0.007955507559653971,-0.002690320054480692,0.001718326656298629,0.0027320552848642083,0.0022993079187275784,0.009514723299358948,0.018442483967926266,0.013545771425506246,-0.002915220178139144,0.011146564255590895,0.003226066683330229,0.0013784399351674632,0.0117722758210778,0.010906773316608488,0.0011103625504346169,0.014238326048465262,0.01914694560999551,0.013902169195456912,0.010023049196882404,0.01545643230518937,0.0005978232301969939,0.008411645002497133,0.002688617821276385,-0.005606491262155203,0.003829456459341481,0.011877408365439608,0.006208687506407137,0.006642904534206645,0.009027623531658695,0.007163411675477873
OXYGEN_SHAKE_EVENING_BREATH,0.026385637874355952,0.011433981262839555,0.008345282938250277,0.013282149765054676,0.00950050243529886,0.0006658527831315346,0.006363852898727321,-0.005255311865107455,-0.0036846834703157753,0.0018780358781920177,0.013617562712961714,1.0,0.01085862041544813,0.008355048556166252,0.01797491875228916,0.012789294719438299,0.006090511595038224,0.011351720958805985,0.0027367995809481774,0.00907584778518271,-0.0021947852855328516,0.001457706751476308,0.001237553626197459,-0.0017350317825954354,-0.0025905209079298487,0.00995196712894679,0.015283750840220685,0.006436048061339386,0.0047557283412152426,0.0065278199259502165,0.012352254300247511,-0.0018888764963143148,0.008899454492074904,0.004465606843167956,0.005589391398543346,0.024964288721344496,0.016085493427245825,0.022163329588935514,0.01309958409566742,0.019901367047828564,0.009287447287036153,0.009031412282257251,0.01657125721347283,0.009962572001025424,0.012069281933268672,0.024251270097305933,0.015391832840486263,0.002975939709875928,0.003444882130295172,0.014089294838106725
OXYGEN_SHAKE_GARLIC,0.014081457068450426,0.012401440209134957,0.006757476076024244,-0.005669940004310848,0.006838414245571007,0.0032979425107386206,0.007864680339074831,0.0012111956884577795,0.011623546993190221,-0.00024723753105809147,0.009025955238987771,0.01085862041544813,1.0,0.002765066365938931,0.011615307059020807,0.014131397213182607,-0.0009378789447972799,0.01000694390238771,0.0038744642561206527,0.0024951413616133324,-0.0025646587439544493,0.003796316504895605,0.001284290028486069,-0.00020444332422749444,0.0065956423229596335,0.0016724139608618486,0.0028293373522972004,0.006915483065532387,0.008605178640455272,-0.005653190226515283,0.008538782920362165,-0.002646116803856957,0.005585693874823528,0.018743685400880016,0.003499209936817625,0.015570016261326631,0.006153825492347478,0.016399030667828277,0.001168391707488353,0.01184106418494554,-0.003740052149291746,-0.004429564209354904,-0.005142248021431241,0.0015588352509424007,-0.004666373375641598,0.008877066903725831,0.006905212377769225,0.009386805164112022,-0.007288006791747819,-0.0014313563232323308
OXYGEN_SHAKE_MINT,0.0064973960462864815,0.009419755051576611,0.008439363283643753,-0.0035715210751672065,0.00656369310670721,0.00031676796711953677,0.0025956192530785607,-0.01355633844360182,-7.771744616214529e-07,-0.0009395716512555138,0.008885394745089389,0.008355048556166252,0.002765066365938931,1.0,0.006574711382524362,-6.921405928915298e-05,0.002208343005208817,0.006642910035648154,0.009190194370305629,-0.007993287026119365,-0.0064319282499674035,0.008840100443331413,-0.004361975182595269,-0.0016310849423767182,0.0009890198857199447,0.011394217074928211,0.007237663184669462,0.0004827341905445373,0.004712936430862404,0.00617282456861794,-0.006111562159026256,0.007816556863578804,0.016357677013479087,0.0012094768236344362,0.01026794426459812,0.00022605782178501655,0.015014492563336961,0.016491137780446065,0.010273303985529702,0.02593803086905917,-0.0021273496169177484,0.007736082120997164,0.006057163600015721,0.010049256834745696,0.0010798615887879504,0.003259037991144204,0.01112506786503003,-0.002832101646058786,0.009295710525163342,0.012024976810900959
OXYGEN_SHAKE_MORNING_BREATH,0.002912282829939742,0.006295032226303743,0.002986734002238281,0.004420641982356133,0.015436839434005761,-0.001873780166852155,-0.010870868654581456,-0.0034063534993202475,0.00037095096807929527,-0.0048441474733250086,0.002407139272014049,0.01797491875228916,0.011615307059020807,0.006574711382524362,1.0,0.00994544497532424,0.006801660335719757,0.00877876751647423,0.00843851695460797,-0.004275150957613561,-0.010215527417715807,0.007648779831319106,0.0030313959214548253,0.001862623013047401,-0.005904399876406153,0.009261493465013343,0.006197617278790925,0.009684237066839478,0.0022770897489184615,-0.006115313719089166,0.00524553146980629,0.009076185322467055,0.006004720725110463,-0.00042777912879325176,0.002395158255651045,0.020031480190679313,0.01109708000625446,0.01276028802705621,0.007187120947142481,0.005977135196373653,0.006063083558820083,0.00914035073279361,0.004978364143149696,0.005582562396362802,-0.0004422937583735029,-0.00044761523584629497,0.01091584277283515,0.00802129557993146,-0.0024182812933104952,0.010906826582935932
PANEL_1X2,-7.231336413247113e-05,0.010526873187819905,-0.003998049555789355,0.01050045021031068,0.0031833074452857894,-0.0018677085609539895,-0.003457361446417733,-0.0033813041788968803,-0.0017895230292348638,0.0037316746022240874,0.003606729105791367,0.012789294719438299,0.014131397213182607,-6.921405928915298e-05,0.00994544497532424,1.0,0.008545069061985109,0.013360044294011268,0.0018090235730284963,0.005372077367300361,0.005035177758273983,0.001971851409294574,-0.0005688501015123565,-0.006289448301991495,0.007773445919284317,0.004462406225265561,0.004221369980351891,0.014593425487588277,0.002925602050502865,-0.00017761158750332126,0.015080061900205811,0.008077026536186967,0.003450432076514007,-0.0008840393954114018,-0.0008639501295741244,0.0034093323159520524,0.020389828028159238,0.006444629856720935,0.01577761640325773,0.019375588713606666,0.005997481650241132,0.007635782776531823,-0.002849505963855882,0.00908264667613055,0.002170246683296167,0.007936555798262523,0.00023903165671428274,0.00862512242249212,0.01287379229505707,0.006588973077803833
PANEL_1X4,0.002481352904947695,0.006925509457582426,0.0017377879808549144,0.004135328789819705,5.236788889952957e-06,-0.005188559562821448,-0.002427519693039431,-0.00029363734073835915,-0.0031595462991755733,-0.00020063107017814896,0.0024127742355933715,0.006090511595038224,-0.0009378789447972799,0.002208343005208817,0.006801660335719757,0.008545069061985109,1.0,0.0064177709812954665,0.011541176560764982,0.0001787525759460616,-0.0015954599101512985,0.009063000293467897,-0.008241058058820059,-0.0010518397377861917,0.0031961103863653996,-0.0016742114257683163,0.008222802250610232,-0.0012644955321073688,-0.0065223436457801445,0.012070533687946462,0.001407682733020922,0.002941457811979401,0.008698292027416359,0.0071764546926007654,-0.0059908364002669275,0.01619440939197876,0.008973234055343176,0.00806649242124853,0.006264281925321408,0.001550868604648157,0.0002700368052762499,0.003409553411102089,0.00046163079093813165,0.0035005273709377716,-0.001231116777499246,0.016990769324281816,0.0063478180906550614,-0.0025192754931765387,0.004120871940857148,0.009191992397541617
PANEL_2X2,0.0008183787413159748,0.0021992006972372255,0.002098250833382381,0.010652907491814306,-0.009397879775176579,0.006137742663738149,0.0035573905305723817,0.002918699047158637,-0.0007613423748686739,0.0047259242378028836,0.0013587570687005888,0.011351720958805985,0.01000694390238771,0.006642910035648154,0.00877876751647423,0.013360044294011268,0.0064177709812954665,1.0,-0.008919827790590836,0.0012795518106926964,0.003262875639606982,0.001977893899435483,-0.0019446315914862483,-0.0064763018706738874,0.013783465357396324,-0.00024259591283221416,-0.0006946216811415137,-0.006397970287692869,-0.00046069798021088976,5.558777748803255e-05,0.006972145994222561,0.006530952849631881,-0.004251891645985343,-0.005362584886357809,-0.002029304223268857,0.010340113440973608,0.007415340942110789,0.005083631107733664,0.008144987673117145,0.008077195629580583,-0.0011224476129913087,0.0044055097813885825,-0.0019335238038108585,7.698996378988801e-06,-0.00016826177633550302,0.0039001144893856796,-0.0024987194544771585,-0.0020222779471821134,0.004930023140286242,-0.002221476353573882
PANEL_2X4,-0.0056522920004127095,0.015273760765096818,0.007769069682554471,0.01689319241185362,0.009603895956532982,0.006325067816224183,-0.004225533832172763,-0.003722245173862798,-0.007426436248453669,0.004949431051469329,0.0037544302523807556,0.0027367995809481774,0.0038744642561206527,0.009190194370305629,0.00843851695460797,0.0018090235730284963,0.011541176560764982,-0.008919827790590836,1.0,0.0075103602555910715,0.0034591599547660634,0.007801323800827449,0.0016594851200880361,-0.005379825148267697,0.00029181118603345617,0.009291452011843697,0.006743645547134501,-0.0033911515810808963,0.010559555270554294,4.6180601588129574e-05,-0.001181337168935282,0.01286085163772916,0.005775408747907683,0.004740072361808445,0.004704870199945102,0.010123176214999379,0.015043232273002817,0.010190819293742591,0.008168630175676508,0.011157004217015347,0.012872665196385321,0.005933222997501668,-8.132310160405299e-05,0.009049658836499913,0.009648801086170758,0.010099667190834553,0.011033924740822503,0.010086025286845829,0.0037069468960455026,0.01505247761863934
PANEL_4X4,0.0053149624586277654,0.0018088697333052718,0.002691919339535884,-8.85739963115516e-06,0.006811700062833783,-0.0022917797015292547,-0.004669076509773067,-0.007683064199359782,0.005474462074304932,0.0003042819847777458,0.003168810303100527,0.00907584778518271,0.0024951413616133324,-0.007993287026119365,-0.004275150957613561,0.005372077367300361,0.0001787525759460616,0.0012795518106926964,0.0075103602555910715,1.0,0.006934732978471378,-0.0029082301665795717,-0.003844269436896032,-0.0007885579605600904,-0.0011028668815217242,0.00858136568510552,0.002375121933852995,-0.007531175209749467,0.006902459228948294,0.002642361247043978,0.0019642091127464734,0.006982732095028082,0.011882340652572447,0.0002736825752061228,0.007942645487301263,0.0008196251489734432,0.009033894099171434,0.007278115174760394,0.008707510181926515,0.017527218088475738,-0.003048594088382393,-0.006982386123498414,0.0015270628426808075,0.011904850420676433,0.0036199237014448334,0.005106270295923228,0.004935812257352681,0.006485882650698569,-0.0018575222260123546,-3.377739602733213e-05
PEBBLES_L,-0.00010005114058959591,0.00868908384969042,0.0036899336104819487,0.0033838230070856955,0.0024352758998818207,0.002518702600216032,0.0007465278793280639,-0.007702465476653032,0.0016880046613386905,0.005696123072009433,-0.007955507559653971,-0.0021947852855328516,-0.0025646587439544493,-0.0064319282499674035,-0.010215527417715807,0.005035177758273983,-0.0015954599101512985,0.003262875639606982,0.0034591599547660634,0.006934732978471378,1.0,0.012118814068678653,0.006607736264762702,-0.4807684360479209,0.005663824938428481,0.008209581961418792,-0.002980430974219988,0.00899050123309055,-0.0038638323167222103,-0.004980686934970026,0.0012953262560522947,-0.0014785177662137087,-0.0060552769946236,0.0007149715487316638,-0.010099843436952216,0.0034588481268284354,0.010392767743416367,-0.007828365924712716,0.008280353410879909,-0.002303528047023767,0.0003056824551757193,-0.0022274585868064436,-0.005605007445359082,0.0009745187862329996,-0.0017560583844504838,0.0066100831807739445,0.005300362446033933,0.00474656471481418,-0.002658612552201364,-0.001972428409537966
PEBBLES_M,0.003343099259886283,0.0017596889564004254,0.004837805966494685,0.006220955890769465,-0.0012737997032292302,-0.009681681930553963,0.003514749831272017,0.0024680950941803757,-0.000860003983210276,-0.006387700978420836,-0.002690320054480692,0.001457706751476308,0.003796316504895605,0.008840100443331413,0.007648779831319106,0.001971851409294574,0.009063000293467897,0.001977893899435483,0.007801323800827449,-0.0029082301665795717,0.012118814068678653,1.0,0.012306083373800025,-0.49095659803934166,0.015065354376026623,0.002267268814770309,-0.00531976246306225,0.008081569199025801,0.004364291936200776,0.002114412986339038,-0.004916580072739519,0.0002021358273915962,-0.003782212440268997,-0.006777269230844484,-0.006502880190987183,-0.009798761018980135,-0.006413364216832937,0.008325121585542345,-0.009046237180121576,0.0091320988678892,-0.009330504166608609,0.0019093204238201649,0.0005287141894761761,-0.007204736773017436,0.0026155035550223154,0.0024143064294206667,0.008814590231492921,-0.007451186878433779,-0.005050993811541166,0.006563406962657714
PEBBLES_S,0.0008014307460311587,0.006443319607529327,-0.01221968060099203,-0.008001064315152507,-0.016991518597429516,0.0043500168439147,-0.008123758332880161,-0.0023574520724681217,-0.006252470997253587,0.004392273824556197,0.001718326656298629,0.001237553626197459,0.001284290028486069,-0.004361975182595269,0.0030313959214548253,-0.0005688501015123565,-0.008241058058820059,-0.0019446315914862483,0.0016594851200880361,-0.003844269436896032,0.006607736264762702,0.012306083373800025,1.0,-0.47475520077771227,-0.00862591919921101,-0.0025740408464726876,0.001919894535099803,-0.0008719142879930384,-0.0007564337601932998,-0.002191904107624879,0.002390560563273279,0.002960708644504959,0.009486485536939362,-0.00230693280065594,-0.0021755322484141508,0.00396014606542865,-0.000970332396002874,0.003150884284166125,-0.0017960542309609206,-0.004697946504400788,0.006306553015898819,0.002077936604903682,0.006609165536187539,0.0022255881855000083,-0.004031076536784133,0.003635003318715246,0.0028624922181600984,-0.007656651381143106,-0.0027227916032100917,-0.0017097065767527244
PEBBLES_XL,-0.001676205191326214,-0.009028305344224488,-0.003037414669883408,-0.0010710960997330496,0.009194858411377814,0.006523258918468279,0.0019573807812324658,0.005848662620390746,-0.0009438442651407341,0.0019388678422343237,0.0027320552848642083,-0.0017350317825954354,-0.00020444332422749444,-0.0016310849423767182,0.001862623013047401,-0.006289448301991495,-0.0010518397377861917,-0.0064763018706738874,-0.005379825148267697,-0.0007885579605600904,-0.4807684360479209,-0.49095659803934166,-0.47475520077771227,1.0,-0.47246595029255234,-0.006145627398848802,0.0005857885604264202,-0.0005285520331867591,0.0031000432540130517,0.006504811336454575,-0.0020008881851105984,-0.0010271347231073289,-0.00022255591548559723,0.004469037828142245,0.010231298169006057,-0.0032404070260075185,-0.0025587136725447766,0.0004137199037594395,-9.547312509183192e-05,0.0035881213619085254,-0.002290891115769618,-0.004501845534188011,-0.0034810625947973794,0.005898564213764602,0.008072883722049085,-0.007468961105963765,-0.0029818305649304128,0.009189411757332108,0.010247948041349174,-0.005441082210689581
PEBBLES_XS,-0.00166787684458186,-4.3309894923063465e-05,0.014795886621633596,0.0037983606083432705,-0.002659165088443673,-0.009607576621211865,-0.001518936033083881,0.0021278260276512096,0.009579773856355408,-0.006189036391639737,0.0022993079187275784,-0.0025905209079298487,0.0065956423229596335,0.0009890198857199447,-0.005904399876406153,0.007773445919284317,0.0031961103863653996,0.013783465357396324,0.00029181118603345617,-0.0011028668815217242,0.005663824938428481,0.015065354376026623,-0.00862591919921101,-0.47246595029255234,1.0,0.00576112572636424,0.005004705588447053,-0.01437273538051074,0.0015022097587892376,-0.009349331230566941,-7.406235455117506e-05,0.0015638456745305086,0.0014445877655138604,0.006346668692088169,0.0008095805185297059,0.013767015751075792,0.0003586248400240431,-0.0036465831858644555,0.002381708731230961,-0.014595340498530163,0.0029965292572899896,0.004362324021836343,0.00751299247935888,-0.006035850448199418,-0.017363598383183763,0.006208592173754477,-0.006360471230095411,-0.0016332803851670857,-0.0067393096247065675,0.005999613867424764
