day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;1200;INTARIAN_PEPPER_ROOT;12994.0;9.0;12992.0;19.0;12991.0;22.0;13011.0;22.0;;;;;13002.5;0.0
1;1300;ASH_COATED_OSMIUM;10001.0;13.0;10000.0;10.0;9999.0;23.0;10017.0;13.0;;;;;10009.0;0.0
1;1300;INTARIAN_PEPPER_ROOT;12994.0;12.0;12992.0;12.0;12991.0;16.0;13008.0;12.0;;;;;13001.0;0.0
1;1400;ASH_COATED_OSMIUM;;;;;;;10017.0;10.0;10019.0;12.0;10020.0;24.0;10017.0;0.0
1;1400;INTARIAN_PEPPER_ROOT;12994.0;10.0;12993.0;8.0;12991.0;17.0;13008.0;10.0;13009.0;8.0;13012.0;17.0;13001.0;0.0
1;1500;ASH_COATED_OSMIUM;10001.0;12.0;10000.0;20.0;9999.0;29.0;10017.0;12.0;10019.0;27.0;10020.0;29.0;10009.0;0.0
1;1500;INTARIAN_PEPPER_ROOT;12994.0;11.0;12993.0;22.0;12991.0;16.0;13012.0;16.0;;;;;13003.0;0.0
1;1600;ASH_COATED_OSMIUM;10001.0;14.0;10000.0;29.0;9999.0;23.0;10017.0;14.0;10020.0;23.0;;;10009.0;0.0
1;1600;INTARIAN_PEPPER_ROOT;12995.0;8.0;12993.0;8.0;12991.0;23.0;13009.0;8.0;13010.0;12.0;13012.0;23.0;13002.0;0.0
1;1700;ASH_COATED_OSMIUM;10001.0;13.0;10000.0;12.0;9999.0;24.0;10018.0;13.0;;;;;10009.5;0.0
1;1700;INTARIAN_PEPPER_ROOT;12995.0;9.0;12994.0;18.0;12991.0;15.0;13009.0;9.0;13012.0;15.0;;;13002.0;0.0
1;1800;ASH_COATED_OSMIUM;10001.0;13.0;10000.0;15.0;9999.0;28.0;10011.0;4.0;10016.0;24.0;10017.0;13.0;10006.0;0.0
1;1800;INTARIAN_PEPPER_ROOT;12995.0;9.0;12993.0;11.0;12992.0;16.0;13009.0;9.0;13011.0;12.0;13012.0;16.0;13002.0;0.0
1;1900;ASH_COATED_OSMIUM;10002.0;15.0;10001.0;28.0;9999.0;24.0;10018.0;15.0;10020.0;24.0;;;10010.0;0.0
1;1900;INTARIAN_PEPPER_ROOT;12995.0;10.0;12994.0;23.0;12992.0;25.0;13009.0;10.0;13012.0;25.0;;;13002.0;0.0
1;2000;ASH_COATED_OSMIUM;10002.0;13.0;10001.0;15.0;10000.0;22.0;10018.0;13.0;10020.0;29.0;10021.0;22.0;10010.0;0.0
1;2000;INTARIAN_PEPPER_ROOT;12995.0;12.0;;;;;13009.0;12.0;13010.0;12.0;13012.0;22.0;13002.0;0.0
1;2100;ASH_COATED_OSMIUM;10003.0;12.0;10002.0;29.0;10000.0;25.0;10019.0;12.0;;;;;10011.0;0.0
1;2100;INTARIAN_PEPPER_ROOT;12995.0;8.0;;;;;13009.0;8.0;13010.0;23.0;13012.0;15.0;13002.0;0.0
1;2200;ASH_COATED_OSMIUM;10003.0;10.0;10002.0;12.0;10000.0;29.0;10019.0;10.0;10020.0;25.0;10021.0;29.0;10011.0;0.0
1;2200;INTARIAN_PEPPER_ROOT;12995.0;12.0;12994.0;12.0;12992.0;23.0;13009.0;12.0;13010.0;18.0;13012.0;23.0;13002.0;0.0
1;2300;ASH_COATED_OSMIUM;10003.0;14.0;10001.0;26.0;10000.0;20.0;10019.0;14.0;10021.0;20.0;;;10011.0;0.0
1;2300;INTARIAN_PEPPER_ROOT;12995.0;9.0;;;;;13013.0;25.0;;;;;13004.0;0.0
1;2400;ASH_COATED_OSMIUM;10002.0;10.0;10001.0;23.0;10000.0;25.0;10021.0;25.0;;;;;10011.5;0.0
1;2400;INTARIAN_PEPPER_ROOT;12995.0;8.0;12993.0;16.0;12992.0;22.0;13013.0;22.0;;;;;13004.0;0.0
1;2500;ASH_COATED_OSMIUM;10002.0;14.0;10001.0;30.0;10000.0;27.0;10018.0;14.0;10021.0;27.0;;;10010.0;0.0
1;2500;INTARIAN_PEPPER_ROOT;12995.0;10.0;12993.0;8.0;12992.0;15.0;;;;;;;12995.0;0.0
1;2600;ASH_COATED_OSMIUM;9999.0;20.0;;;;;10018.0;13.0;10019.0;12.0;10019.0;22.0;10008.5;0.0
1;2600;INTARIAN_PEPPER_ROOT;12996.0;8.0;12993.0;9.0;12992.0;25.0;13010.0;8.0;13011.0;12.0;13013.0;25.0;13003.0;0.0
1;2700;ASH_COATED_OSMIUM;10002.0;14.0;10000.0;25.0;9999.0;29.0;10018.0;14.0;10020.0;29.0;;;10010.0;0.0
1;2700;INTARIAN_PEPPER_ROOT;12996.0;11.0;12995.0;11.0;12992.0;19.0;12998.0;8.0;13009.0;8.0;13010.0;11.0;12997.0;0.0
1;2800;ASH_COATED_OSMIUM;10002.0;11.0;10000.0;21.0;9999.0;22.0;10020.0;22.0;;;;;10011.0;0.0
1;2800;INTARIAN_PEPPER_ROOT;12996.0;12.0;;;;;13010.0;12.0;13011.0;23.0;13013.0;25.0;13003.0;0.0
1;2900;ASH_COATED_OSMIUM;10001.0;15.0;10000.0;11.0;9999.0;21.0;10020.0;21.0;;;;;10010.5;0.0
1;2900;INTARIAN_PEPPER_ROOT;13006.0;8.0;12996.0;12.0;12995.0;25.0;13010.0;12.0;13013.0;25.0;;;13008.0;0.0
1;3000;ASH_COATED_OSMIUM;10002.0;13.0;10001.0;13.0;9999.0;27.0;10018.0;13.0;10019.0;25.0;10020.0;27.0;10010.0;0.0
1;3000;INTARIAN_PEPPER_ROOT;12996.0;9.0;12995.0;24.0;12993.0;21.0;13013.0;21.0;;;;;13004.5;0.0
1;3100;ASH_COATED_OSMIUM;10001.0;10.0;;;;;10017.0;10.0;10019.0;23.0;10020.0;25.0;10009.0;0.0
1;3100;INTARIAN_PEPPER_ROOT;12996.0;11.0;12994.0;8.0;12993.0;21.0;13010.0;11.0;;;;;13003.0;0.0
1;3200;ASH_COATED_OSMIUM;10001.0;12.0;10000.0;13.0;9999.0;28.0;10017.0;12.0;10019.0;12.0;10020.0;28.0;10009.0;0.0
1;3200;INTARIAN_PEPPER_ROOT;12996.0;9.0;12995.0;8.0;12995.0;11.0;13010.0;9.0;13013.0;25.0;;;13003.0;0.0
1;3300;ASH_COATED_OSMIUM;10001.0;12.0;;;;;10017.0;12.0;10019.0;11.0;10019.0;27.0;10009.0;0.0
1;3300;INTARIAN_PEPPER_ROOT;12996.0;10.0;12994.0;15.0;12993.0;17.0;13010.0;10.0;13014.0;17.0;;;13003.0;0.0
1;3400;ASH_COATED_OSMIUM;10001.0;11.0;10000.0;27.0;9999.0;25.0;10017.0;11.0;10020.0;25.0;;;10009.0;0.0
1;3400;INTARIAN_PEPPER_ROOT;12996.0;12.0;12994.0;10.0;12993.0;24.0;13010.0;12.0;13011.0;17.0;13014.0;24.0;13003.0;0.0
1;3500;ASH_COATED_OSMIUM;9999.0;21.0;;;;;10017.0;10.0;10019.0;15.0;10020.0;21.0;10008.0;0.0
1;3500;INTARIAN_PEPPER_ROOT;12996.0;11.0;12995.0;17.0;12993.0;25.0;13011.0;11.0;13013.0;24.0;13014.0;25.0;13003.5;0.0
1;3600;ASH_COATED_OSMIUM;10001.0;10.0;10000.0;13.0;9998.0;30.0;10017.0;10.0;10018.0;13.0;10019.0;30.0;10009.0;0.0
1;3600;INTARIAN_PEPPER_ROOT;12997.0;10.0;;;;;13011.0;10.0;13012.0;19.0;13014.0;22.0;13004.0;0.0
1;3700;ASH_COATED_OSMIUM;10000.0;15.0;;;;;10016.0;15.0;10018.0;15.0;10019.0;24.0;10008.0;0.0
1;3700;INTARIAN_PEPPER_ROOT;12997.0;8.0;12996.0;17.0;12993.0;25.0;13011.0;8.0;13014.0;25.0;;;13004.0;0.0
1;3800;ASH_COATED_OSMIUM;10006.0;5.0;10003.0;20.0;10001.0;13.0;10019.0;29.0;;;;;10012.5;0.0
1;3800;INTARIAN_PEPPER_ROOT;12997.0;10.0;12995.0;16.0;12994.0;19.0;13011.0;10.0;13014.0;19.0;;;13004.0;0.0
1;3900;ASH_COATED_OSMIUM;10001.0;13.0;;;;;10017.0;13.0;10018.0;13.0;10019.0;26.0;10009.0;0.0
1;3900;INTARIAN_PEPPER_ROOT;12997.0;9.0;12996.0;17.0;12994.0;25.0;13011.0;9.0;13014.0;25.0;;;13004.0;0.0
1;4000;ASH_COATED_OSMIUM;9998.0;30.0;;;;;10016.0;15.0;10017.0;10.0;10018.0;13.0;10007.0;0.0
1;4000;INTARIAN_PEPPER_ROOT;12997.0;12.0;;;;;13011.0;12.0;;;;;13004.0;0.0
1;4100;ASH_COATED_OSMIUM;10006.0;3.0;10004.0;10.0;10002.0;11.0;10016.0;14.0;10019.0;25.0;;;10011.0;0.0
1;4100;INTARIAN_PEPPER_ROOT;12997.0;8.0;12995.0;15.0;12994.0;25.0;13011.0;8.0;13013.0;11.0;13014.0;25.0;13004.0;0.0
1;4200;ASH_COATED_OSMIUM;10001.0;10.0;9999.0;26.0;9998.0;26.0;10017.0;10.0;;;;;10009.0;0.0
1;4200;INTARIAN_PEPPER_ROOT;12997.0;10.0;12996.0;11.0;12994.0;19.0;13011.0;10.0;13013.0;15.0;13014.0;19.0;13004.0;0.0
1;4300;ASH_COATED_OSMIUM;9999.0;24.0;;;;;10017.0;12.0;;;;;10008.0;0.0
1;4300;INTARIAN_PEPPER_ROOT;12997.0;11.0;12996.0;10.0;12994.0;25.0;13011.0;11.0;13013.0;23.0;13015.0;25.0;13004.0;0.0
1;4400;ASH_COATED_OSMIUM;10001.0;10.0;10000.0;26.0;9999.0;22.0;10017.0;10.0;10020.0;22.0;;;10009.0;0.0
1;4400;INTARIAN_PEPPER_ROOT;12997.0;10.0;;;;;13011.0;10.0;13012.0;21.0;13014.0;8.0;13004.0;0.0
1;4500;ASH_COATED_OSMIUM;10002.0;14.0;10001.0;14.0;9999.0;26.0;10018.0;14.0;10019.0;26.0;10020.0;26.0;10010.0;0.0
1;4500;INTARIAN_PEPPER_ROOT;12997.0;11.0;12996.0;21.0;12994.0;15.0;13012.0;11.0;13015.0;15.0;;;13004.5;0.0
1;4600;ASH_COATED_OSMIUM;10002.0;15.0;10001.0;26.0;9999.0;21.0;10018.0;15.0;10020.0;21.0;;;10010.0;0.0
1;4600;INTARIAN_PEPPER_ROOT;12998.0;9.0;12996.0;12.0;12994.0;22.0;13012.0;9.0;13014.0;12.0;13015.0;22.0;13005.0;0.0
1;4700;ASH_COATED_OSMIUM;10001.0;14.0;10000.0;28.0;9999.0;27.0;10017.0;14.0;10020.0;27.0;;;10009.0;0.0
1;4700;INTARIAN_PEPPER_ROOT;12998.0;12.0;12997.0;6.0;12996.0;10.0;13012.0;12.0;13015.0;15.0;;;13005.0;0.0
1;4800;ASH_COATED_OSMIUM;9998.0;28.0;;;;;10017.0;10.0;10018.0;28.0;10019.0;28.0;10007.5;0.0
1;4800;INTARIAN_PEPPER_ROOT;12998.0;11.0;12996.0;12.0;12995.0;21.0;13007.0;4.0;13012.0;18.0;13015.0;21.0;13002.5;0.0
1;4900;ASH_COATED_OSMIUM;10001.0;15.0;10000.0;11.0;9999.0;27.0;10017.0;15.0;10019.0;30.0;10020.0;27.0;10009.0;0.0
1;4900;INTARIAN_PEPPER_ROOT;12998.0;12.0;;;;;13012.0;12.0;13014.0;15.0;13015.0;16.0;13005.0;0.0
1;5000;ASH_COATED_OSMIUM;10001.0;12.0;10000.0;12.0;9999.0;29.0;10017.0;12.0;10018.0;24.0;10020.0;29.0;10009.0;0.0
1;5000;INTARIAN_PEPPER_ROOT;12998.0;10.0;12995.0;23.0;;;;;;;;;12998.0;0.0
1;5100;ASH_COATED_OSMIUM;9998.0;24.0;;;;;10017.0;11.0;10018.0;20.0;10019.0;24.0;10007.5;0.0
1;5100;INTARIAN_PEPPER_ROOT;12998.0;11.0;12996.0;10.0;12995.0;25.0;13012.0;11.0;;;;;13005.0;0.0
1;5200;ASH_COATED_OSMIUM;9998.0;29.0;;;;;10017.0;15.0;;;;;10007.5;0.0
1;5200;INTARIAN_PEPPER_ROOT;12998.0;12.0;12997.0;18.0;12995.0;19.0;;;;;;;12998.0;0.0
1;5300;ASH_COATED_OSMIUM;9999.0;21.0;;;;;10017.0;15.0;10018.0;12.0;10019.0;15.0;10008.0;0.0
1;5300;INTARIAN_PEPPER_ROOT;12998.0;8.0;12997.0;12.0;12995.0;21.0;13012.0;8.0;13014.0;10.0;13016.0;21.0;13005.0;0.0
1;5400;ASH_COATED_OSMIUM;10001.0;14.0;10000.0;20.0;9999.0;20.0;10020.0;20.0;;;;;10010.5;0.0
1;5400;INTARIAN_PEPPER_ROOT;12998.0;8.0;12997.0;12.0;12995.0;16.0;13012.0;8.0;13016.0;16.0;;;13005.0;0.0
1;5500;ASH_COATED_OSMIUM;10001.0;13.0;10000.0;24.0;9999.0;28.0;10020.0;28.0;;;;;10010.5;0.0
1;5500;INTARIAN_PEPPER_ROOT;12998.0;10.0;12997.0;12.0;12995.0;24.0;13016.0;24.0;;;;;13007.0;0.0
1;5600;ASH_COATED_OSMIUM;10001.0;14.0;;;;;10017.0;14.0;10018.0;13.0;10019.0;21.0;10009.0;0.0
1;5600;INTARIAN_PEPPER_ROOT;12999.0;11.0;12998.0;16.0;12995.0;19.0;13013.0;11.0;;;;;13006.0;0.0
1;5700;ASH_COATED_OSMIUM;10001.0;12.0;9999.0;14.0;9998.0;29.0;10017.0;12.0;10018.0;24.0;10019.0;29.0;10009.0;0.0
1;5700;INTARIAN_PEPPER_ROOT;12999.0;8.0;12998.0;10.0;12995.0;19.0;13013.0;8.0;13015.0;17.0;13016.0;19.0;13006.0;0.0
1;5800;ASH_COATED_OSMIUM;10001.0;10.0;;;;;10017.0;10.0;10019.0;24.0;10020.0;28.0;10009.0;0.0
1;5800;INTARIAN_PEPPER_ROOT;12996.0;22.0;;;;;13016.0;22.0;;;;;13006.0;0.0
1;5900;ASH_COATED_OSMIUM;10002.0;15.0;10000.0;29.0;9999.0;29.0;10018.0;15.0;10020.0;29.0;;;10010.0;0.0
1;5900;INTARIAN_PEPPER_ROOT;12999.0;10.0;12997.0;17.0;12996.0;23.0;13013.0;10.0;13016.0;23.0;;;13006.0;0.0
1;6000;ASH_COATED_OSMIUM;10001.0;15.0;10000.0;10.0;10000.0;30.0;10017.0;15.0;10020.0;30.0;;;10009.0;0.0
1;6000;INTARIAN_PEPPER_ROOT;12996.0;19.0;;;;;13013.0;11.0;13014.0;24.0;13015.0;12.0;13004.5;0.0
1;6100;ASH_COATED_OSMIUM;9999.0;28.0;;;;;10020.0;28.0;;;;;10009.5;0.0
1;6100;INTARIAN_PEPPER_ROOT;12996.0;22.0;;;;;13013.0;9.0;13014.0;23.0;13016.0;22.0;13004.5;0.0
1;6200;ASH_COATED_OSMIUM;10001.0;11.0;9999.0;24.0;9998.0;20.0;10017.0;11.0;;;;;10009.0;0.0
1;6200;INTARIAN_PEPPER_ROOT;12999.0;10.0;12997.0;18.0;12996.0;15.0;13013.0;10.0;13016.0;15.0;;;13006.0;0.0
1;6300;ASH_COATED_OSMIUM;9998.0;22.0;;;;;10017.0;12.0;10018.0;13.0;10018.0;13.0;10007.5;0.0
1;6300;INTARIAN_PEPPER_ROOT;12999.0;11.0;;;;;13013.0;11.0;13016.0;12.0;13017.0;24.0;13006.0;0.0
1;6400;ASH_COATED_OSMIUM;10001.0;14.0;9999.0;12.0;9998.0;23.0;10017.0;14.0;10018.0;13.0;10019.0;23.0;10009.0;0.0
1;6400;INTARIAN_PEPPER_ROOT;12996.0;22.0;;;;;13013.0;9.0;13015.0;25.0;13017.0;22.0;13004.5;0.0
1;6500;ASH_COATED_OSMIUM;10001.0;13.0;;;;;10017.0;13.0;10019.0;24.0;10020.0;24.0;10009.0;0.0
1;6500;INTARIAN_PEPPER_ROOT;;;;;;;;;;;;;0.0;0.0
1;6600;ASH_COATED_OSMIUM;10001.0;15.0;10000.0;15.0;9998.0;25.0;10017.0;15.0;10018.0;11.0;10019.0;25.0;10009.0;0.0
1;6600;INTARIAN_PEPPER_ROOT;13000.0;12.0;;;;;;;;;;;13000.0;0.0
1;6700;ASH_COATED_OSMIUM;9998.0;29.0;;;;;10019.0;29.0;;;;;10008.5;0.0
1;6700;INTARIAN_PEPPER_ROOT;13000.0;8.0;12999.0;17.0;12996.0;22.0;13014.0;8.0;13017.0;22.0;;;13007.0;0.0
1;6800;ASH_COATED_OSMIUM;10001.0;10.0;9999.0;30.0;9998.0;30.0;10017.0;10.0;10019.0;30.0;;;10009.0;0.0
1;6800;INTARIAN_PEPPER_ROOT;13000.0;12.0;;;;;13014.0;12.0;13015.0;9.0;13015.0;21.0;13007.0;0.0
1;6900;ASH_COATED_OSMIUM;10001.0;12.0;10000.0;28.0;9998.0;22.0;10019.0;22.0;;;;;10010.0;0.0
1;6900;INTARIAN_PEPPER_ROOT;13000.0;9.0;12998.0;8.0;12997.0;19.0;13017.0;19.0;;;;;13008.5;0.0
1;7000;ASH_COATED_OSMIUM;10001.0;11.0;;;;;10017.0;11.0;10018.0;27.0;10019.0;22.0;10009.0;0.0
1;7000;INTARIAN_PEPPER_ROOT;13000.0;9.0;12998.0;9.0;12997.0;24.0;13014.0;9.0;13016.0;10.0;13017.0;24.0;13007.0;0.0
1;7100;ASH_COATED_OSMIUM;9998.0;25.0;;;;;10019.0;25.0;;;;;10008.5;0.0
1;7100;INTARIAN_PEPPER_ROOT;13000.0;12.0;12999.0;11.0;12997.0;15.0;13014.0;12.0;13016.0;16.0;13017.0;15.0;13007.0;0.0
1;7200;ASH_COATED_OSMIUM;10006.0;2.0;10004.0;13.0;10001.0;11.0;10017.0;11.0;10019.0;20.0;;;10011.5;0.0
1;7200;INTARIAN_PEPPER_ROOT;13000.0;9.0;12999.0;17.0;12997.0;23.0;13014.0;9.0;13017.0;23.0;;;13007.0;0.0
1;7300;ASH_COATED_OSMIUM;10001.0;11.0;9999.0;24.0;9998.0;21.0;10017.0;11.0;10019.0;21.0;;;10009.0;0.0
1;7300;INTARIAN_PEPPER_ROOT;13000.0;9.0;12999.0;10.0;12997.0;17.0;13014.0;9.0;13017.0;8.0;13018.0;17.0;13007.0;0.0
1;7400;ASH_COATED_OSMIUM;10001.0;15.0;10000.0;10.0;9999.0;28.0;10017.0;15.0;10019.0;26.0;;;10009.0;0.0
1;7400;INTARIAN_PEPPER_ROOT;13000.0;10.0;12999.0;19.0;12997.0;23.0;13014.0;10.0;;;;;13007.0;0.0
1;7500;ASH_COATED_OSMIUM;;;;;;;10017.0;14.0;10018.0;15.0;10019.0;21.0;10017.0;0.0
1;7500;INTARIAN_PEPPER_ROOT;13000.0;9.0;12998.0;11.0;12997.0;20.0;13015.0;9.0;13017.0;24.0;13018.0;20.0;13007.5;0.0
1;7600;ASH_COATED_OSMIUM;9999.0;30.0;;;;;10007.0;5.0;10012.0;10.0;10017.0;14.0;10003.0;0.0
1;7600;INTARIAN_PEPPER_ROOT;13001.0;9.0;12999.0;22.0;12997.0;19.0;13015.0;9.0;13018.0;19.0;;;13008.0;0.0
1;7700;ASH_COATED_OSMIUM;10001.0;10.0;;;;;10017.0;10.0;10019.0;25.0;;;10009.0;0.0
1;7700;INTARIAN_PEPPER_ROOT;13001.0;8.0;12998.0;10.0;12997.0;20.0;13015.0;8.0;13016.0;15.0;13018.0;20.0;13008.0;0.0
1;7800;ASH_COATED_OSMIUM;10000.0;11.0;9999.0;29.0;9998.0;22.0;10016.0;11.0;10019.0;22.0;;;10008.0;0.0
1;7800;INTARIAN_PEPPER_ROOT;12998.0;17.0;;;;;13015.0;12.0;13016.0;9.0;13017.0;10.0;13006.5;0.0
1;7900;ASH_COATED_OSMIUM;;;;;;;10016.0;13.0;10019.0;23.0;;;10016.0;0.0
1;7900;INTARIAN_PEPPER_ROOT;13001.0;12.0;13000.0;21.0;12998.0;23.0;13015.0;12.0;13018.0;23.0;;;13008.0;0.0
1;8000;ASH_COATED_OSMIUM;10000.0;15.0;9999.0;20.0;9997.0;22.0;10018.0;22.0;;;;;10009.0;0.0
1;8000;INTARIAN_PEPPER_ROOT;13001.0;8.0;;;;;13018.0;24.0;;;;;13009.5;0.0
1;8100;ASH_COATED_OSMIUM;9998.0;30.0;;;;;10016.0;10.0;10017.0;14.0;10018.0;5.0;10007.0;0.0
1;8100;INTARIAN_PEPPER_ROOT;13001.0;9.0;13000.0;19.0;12998.0;18.0;13015.0;9.0;13018.0;18.0;;;13008.0;0.0
1;8200;ASH_COATED_OSMIUM;9997.0;24.0;;;;;10016.0;12.0;10017.0;12.0;10017.0;22.0;10006.5;0.0
1;8200;INTARIAN_PEPPER_ROOT;13001.0;12.0;12999.0;9.0;12998.0;19.0;13015.0;12.0;13017.0;10.0;13018.0;19.0;13008.0;0.0
1;8300;ASH_COATED_OSMIUM;10000.0;15.0;9999.0;10.0;9998.0;23.0;10016.0;15.0;10017.0;22.0;10019.0;23.0;10008.0;0.0
1;8300;INTARIAN_PEPPER_ROOT;13001.0;8.0;;;;;13015.0;8.0;13017.0;8.0;13017.0;9.0;13008.0;0.0
1;8400;ASH_COATED_OSMIUM;9999.0;23.0;;;;;10017.0;13.0;10018.0;11.0;10019.0;20.0;10008.0;0.0
1;8400;INTARIAN_PEPPER_ROOT;13001.0;9.0;12999.0;20.0;12998.0;24.0;13015.0;9.0;13019.0;24.0;;;13008.0;0.0
1;8500;ASH_COATED_OSMIUM;10001.0;14.0;9999.0;15.0;9998.0;21.0;10017.0;14.0;10018.0;20.0;10019.0;21.0;10009.0;0.0
1;8500;INTARIAN_PEPPER_ROOT;13001.0;10.0;13000.0;22.0;12998.0;19.0;13016.0;10.0;;;;;13008.5;0.0
1;8600;ASH_COATED_OSMIUM;10001.0;13.0;9999.0;30.0;9998.0;24.0;10017.0;13.0;10019.0;24.0;;;10009.0;0.0
1;8600;INTARIAN_PEPPER_ROOT;13002.0;10.0;12999.0;20.0;12998.0;22.0;13016.0;10.0;13019.0;22.0;;;13009.0;0.0
1;8700;ASH_COATED_OSMIUM;10001.0;11.0;9999.0;13.0;9998.0;30.0;10017.0;11.0;10018.0;14.0;10019.0;30.0;10009.0;0.0
1;8700;INTARIAN_PEPPER_ROOT;13002.0;9.0;13000.0;25.0;12998.0;17.0;13019.0;17.0;;;;;13010.5;0.0
1;8800;ASH_COATED_OSMIUM;9998.0;22.0;;;;;10019.0;22.0;;;;;10008.5;0.0
1;8800;INTARIAN_PEPPER_ROOT;13002.0;10.0;13001.0;15.0;12999.0;23.0;13019.0;23.0;;;;;13010.5;0.0
1;8900;ASH_COATED_OSMIUM;9998.0;27.0;;;;;10010.0;5.0;10016.0;15.0;10017.0;11.0;10004.0;0.0
1;8900;INTARIAN_PEPPER_ROOT;13002.0;8.0;13001.0;19.0;12999.0;24.0;13016.0;8.0;13019.0;24.0;;;13009.0;0.0
1;9000;ASH_COATED_OSMIUM;;;;;;;10017.0;14.0;10018.0;15.0;10019.0;20.0;10017.0;0.0
1;9000;INTARIAN_PEPPER_ROOT;13002.0;12.0;13000.0;10.0;12999.0;22.0;13016.0;12.0;;;;;13009.0;0.0
1;9100;ASH_COATED_OSMIUM;10006.0;4.0;10000.0;12.0;9999.0;29.0;10016.0;12.0;;;;;10011.0;0.0
1;9100;INTARIAN_PEPPER_ROOT;13002.0;12.0;13000.0;11.0;12999.0;20.0;13016.0;12.0;13018.0;10.0;13019.0;20.0;13009.0;0.0
1;9200;ASH_COATED_OSMIUM;9998.0;21.0;;;;;10016.0;12.0;10017.0;24.0;10019.0;21.0;10007.0;0.0
1;9200;INTARIAN_PEPPER_ROOT;13002.0;12.0;13000.0;12.0;12999.0;15.0;13019.0;15.0;;;;;13010.5;0.0
