day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;4700;ASH_COATED_OSMIUM;9985.0;11;9983.0;23;;;10001.0;11;10004.0;20;;;9993.0;0.0
-1;4700;INTARIAN_PEPPER_ROOT;10999.0;6;10996.0;13;;;11011.0;11;11013.0;13;;;11005.0;0.0
-1;4800;ASH_COATED_OSMIUM;9985.0;7;9983.0;21;;;10001.0;7;;;;;9993.0;0.0
-1;4800;INTARIAN_PEPPER_ROOT;10999.0;8;10996.0;16;;;11007.0;7;;;;;11003.0;0.0
-1;4900;ASH_COATED_OSMIUM;9983.0;20;;;;;10002.0;13;;;;;9992.5;0.0
-1;4900;INTARIAN_PEPPER_ROOT;10999.0;11;10996.0;14;;;11011.0;8;11014.0;10;;;11005.0;0.0
-1;5000;ASH_COATED_OSMIUM;9986.0;8;;;;;10002.0;9;10004.0;21;;;9994.0;0.0
-1;5000;INTARIAN_PEPPER_ROOT;10996.0;18;;;;;11011.0;7;11014.0;17;;;11003.5;0.0
-1;5100;ASH_COATED_OSMIUM;9986.0;10;9983.0;21;;;10002.0;4;10004.0;19;;;9994.0;0.0
-1;5100;INTARIAN_PEPPER_ROOT;10999.0;9;10996.0;17;;;11011.0;9;11014.0;20;;;11005.0;0.0
-1;5200;ASH_COATED_OSMIUM;9986.0;13;;;;;10002.0;11;;;;;9994.0;0.0
-1;5200;INTARIAN_PEPPER_ROOT;;;;;;;11014.0;14;;;;;11014.0;0.0
-1;5300;ASH_COATED_OSMIUM;9986.0;7;9984.0;15;;;10002.0;13;10005.0;17;;;9994.0;0.0
-1;5300;INTARIAN_PEPPER_ROOT;10999.0;7;;;;;11011.0;6;11014.0;15;;;11005.0;0.0
-1;5400;ASH_COATED_OSMIUM;9987.0;11;9984.0;15;;;10005.0;16;;;;;9996.0;0.0
-1;5400;INTARIAN_PEPPER_ROOT;10999.0;6;10997.0;11;;;11011.0;6;11014.0;12;;;11005.0;0.0
-1;5500;ASH_COATED_OSMIUM;9987.0;11;9984.0;25;;;10003.0;13;10005.0;20;;;9995.0;0.0
-1;5500;INTARIAN_PEPPER_ROOT;10997.0;18;;;;;11012.0;8;11014.0;18;;;11004.5;0.0
-1;5600;ASH_COATED_OSMIUM;9987.0;12;9984.0;18;;;10003.0;13;10005.0;19;;;9995.0;0.0
-1;5600;INTARIAN_PEPPER_ROOT;11000.0;8;;;;;11012.0;10;;;;;11006.0;0.0
-1;5700;ASH_COATED_OSMIUM;9987.0;8;9984.0;21;;;10003.0;10;10005.0;23;;;9995.0;0.0
-1;5700;INTARIAN_PEPPER_ROOT;11000.0;6;10997.0;14;;;11002.0;4;11012.0;7;;;11001.0;0.0
-1;5800;ASH_COATED_OSMIUM;9984.0;21;;;;;10002.0;9;;;;;9993.0;0.0
-1;5800;INTARIAN_PEPPER_ROOT;11000.0;7;10997.0;18;;;;;;;;;11000.0;0.0
-1;5900;ASH_COATED_OSMIUM;9986.0;11;9984.0;24;;;10002.0;10;10005.0;22;;;9994.0;0.0
-1;5900;INTARIAN_PEPPER_ROOT;11000.0;8;;;;;11015.0;17;;;;;11007.5;0.0
-1;6000;ASH_COATED_OSMIUM;9986.0;8;9984.0;17;;;10005.0;27;;;;;9995.5;0.0
-1;6000;INTARIAN_PEPPER_ROOT;11000.0;10;10997.0;17;;;11012.0;10;11015.0;15;;;11006.0;0.0
-1;6100;ASH_COATED_OSMIUM;9986.0;10;9984.0;21;;;;;;;;;9986.0;0.0
-1;6100;INTARIAN_PEPPER_ROOT;11000.0;7;10997.0;18;;;11012.0;7;11015.0;21;;;11006.0;0.0
-1;6200;ASH_COATED_OSMIUM;9986.0;6;;;;;10002.0;10;10005.0;17;;;9994.0;0.0
-1;6200;INTARIAN_PEPPER_ROOT;10997.0;14;;;;;11012.0;7;;;;;11004.5;0.0
-1;6300;ASH_COATED_OSMIUM;9986.0;10;9984.0;16;;;10002.0;12;10005.0;18;;;9994.0;0.0
-1;6300;INTARIAN_PEPPER_ROOT;11000.0;8;;;;;11012.0;8;11015.0;20;;;11006.0;0.0
-1;6400;ASH_COATED_OSMIUM;9986.0;8;9984.0;19;;;10002.0;12;10005.0;15;;;9994.0;0.0
-1;6400;INTARIAN_PEPPER_ROOT;11000.0;6;;;;;11012.0;8;11015.0;18;;;11006.0;0.0
-1;6500;ASH_COATED_OSMIUM;9986.0;12;9984.0;18;;;10002.0;9;;;;;9994.0;0.0
-1;6500;INTARIAN_PEPPER_ROOT;11000.0;7;;;;;11013.0;7;11015.0;18;;;11006.5;0.0
-1;6600;ASH_COATED_OSMIUM;9987.0;14;9985.0;23;;;10003.0;15;10006.0;19;;;9995.0;0.0
-1;6600;INTARIAN_PEPPER_ROOT;10998.0;20;;;;;11013.0;9;11015.0;15;;;11005.5;0.0
-1;6700;ASH_COATED_OSMIUM;9987.0;11;9985.0;27;;;10003.0;11;10006.0;26;;;9995.0;0.0
-1;6700;INTARIAN_PEPPER_ROOT;11001.0;7;10998.0;19;;;11013.0;5;11015.0;15;;;11007.0;0.0
-1;6800;ASH_COATED_OSMIUM;9987.0;9;9984.0;27;;;10003.0;10;10005.0;27;;;9995.0;0.0
-1;6800;INTARIAN_PEPPER_ROOT;10998.0;13;;;;;11013.0;9;11016.0;12;;;11005.5;0.0
-1;6900;ASH_COATED_OSMIUM;9992.0;2;9987.0;11;;;10003.0;10;10005.0;20;;;9997.5;0.0
-1;6900;INTARIAN_PEPPER_ROOT;11001.0;7;10998.0;15;;;;;;;;;11001.0;0.0
-1;7000;ASH_COATED_OSMIUM;9987.0;9;9984.0;13;;;10005.0;17;;;;;9996.0;0.0
-1;7000;INTARIAN_PEPPER_ROOT;11001.0;5;10998.0;22;;;11013.0;8;11016.0;19;;;11007.0;0.0
-1;7100;ASH_COATED_OSMIUM;9987.0;12;9984.0;19;;;10003.0;12;10005.0;20;;;9995.0;0.0
-1;7100;INTARIAN_PEPPER_ROOT;11001.0;9;10998.0;13;;;11013.0;11;11016.0;11;;;11007.0;0.0
-1;7200;ASH_COATED_OSMIUM;9992.0;1;9987.0;10;9984.0;17;;;;;;;9992.0;0.0
-1;7200;INTARIAN_PEPPER_ROOT;11001.0;6;;;;;11013.0;6;11016.0;17;;;11007.0;0.0
-1;7300;ASH_COATED_OSMIUM;9987.0;10;;;;;;;;;;;9987.0;0.0
-1;7300;INTARIAN_PEPPER_ROOT;11001.0;7;;;;;;;;;;;11001.0;0.0
-1;7400;ASH_COATED_OSMIUM;9988.0;12;9985.0;19;;;10004.0;11;10006.0;20;;;9996.0;0.0
-1;7400;INTARIAN_PEPPER_ROOT;11001.0;7;10999.0;17;;;;;;;;;11001.0;0.0
-1;7500;ASH_COATED_OSMIUM;9987.0;7;;;;;;;;;;;9987.0;0.0
-1;7500;INTARIAN_PEPPER_ROOT;10999.0;17;;;;;11014.0;5;11016.0;17;;;11006.5;0.0
-1;7600;ASH_COATED_OSMIUM;9987.0;14;9985.0;23;;;9993.0;4;10003.0;11;;;9990.0;0.0
-1;7600;INTARIAN_PEPPER_ROOT;;;;;;;11014.0;7;;;;;11014.0;0.0
-1;7700;ASH_COATED_OSMIUM;9987.0;8;9984.0;19;;;10003.0;7;10005.0;19;;;9995.0;0.0
-1;7700;INTARIAN_PEPPER_ROOT;10999.0;16;;;;;11014.0;7;11016.0;15;;;11006.5;0.0
-1;7800;ASH_COATED_OSMIUM;9987.0;9;9985.0;15;;;10003.0;8;10006.0;17;;;9995.0;0.0
-1;7800;INTARIAN_PEPPER_ROOT;10999.0;14;;;;;11014.0;11;;;;;11006.5;0.0
-1;7900;ASH_COATED_OSMIUM;9987.0;12;9984.0;19;;;10005.0;21;;;;;9996.0;0.0
-1;7900;INTARIAN_PEPPER_ROOT;11002.0;7;10999.0;14;;;11014.0;9;11017.0;19;;;11008.0;0.0
-1;8000;ASH_COATED_OSMIUM;9986.0;8;9984.0;20;;;10002.0;11;10005.0;15;;;9994.0;0.0
-1;8000;INTARIAN_PEPPER_ROOT;11002.0;3;10999.0;18;;;11017.0;18;;;;;11009.5;0.0
-1;8100;ASH_COATED_OSMIUM;9986.0;8;9984.0;22;;;10002.0;8;;;;;9994.0;0.0
-1;8100;INTARIAN_PEPPER_ROOT;11002.0;8;10999.0;16;;;11014.0;8;11017.0;17;;;11008.0;0.0
-1;8200;ASH_COATED_OSMIUM;9986.0;10;9984.0;14;;;10002.0;8;;;;;9994.0;0.0
-1;8200;INTARIAN_PEPPER_ROOT;10999.0;15;;;;;11017.0;17;;;;;11008.0;0.0
-1;8300;ASH_COATED_OSMIUM;9984.0;18;;;;;10003.0;13;10005.0;18;;;9993.5;0.0
-1;8300;INTARIAN_PEPPER_ROOT;11002.0;7;;;;;11014.0;5;11017.0;17;;;11008.0;0.0
-1;8400;ASH_COATED_OSMIUM;9987.0;8;9984.0;18;;;;;;;;;9987.0;0.0
-1;8400;INTARIAN_PEPPER_ROOT;11000.0;17;;;;;11017.0;21;;;;;11008.5;0.0
-1;8500;ASH_COATED_OSMIUM;9987.0;10;;;;;10003.0;12;10006.0;18;;;9995.0;0.0
-1;8500;INTARIAN_PEPPER_ROOT;11002.0;9;11000.0;14;;;11015.0;7;11017.0;14;;;11008.5;0.0
-1;8600;ASH_COATED_OSMIUM;9987.0;10;9985.0;17;;;10003.0;11;10005.0;19;;;9995.0;0.0
-1;8600;INTARIAN_PEPPER_ROOT;11003.0;7;;;;;11015.0;7;11017.0;21;;;11009.0;0.0
-1;8700;ASH_COATED_OSMIUM;9987.0;7;;;;;10003.0;9;;;;;9995.0;0.0
-1;8700;INTARIAN_PEPPER_ROOT;11003.0;7;11000.0;8;;;11015.0;5;11017.0;15;;;11009.0;0.0
-1;8800;ASH_COATED_OSMIUM;9988.0;14;9985.0;19;;;10004.0;11;10006.0;18;;;9996.0;0.0
-1;8800;INTARIAN_PEPPER_ROOT;11000.0;19;;;;;11015.0;10;;;;;11007.5;0.0
-1;8900;ASH_COATED_OSMIUM;9987.0;9;;;;;9997.0;4;10003.0;10;10006.0;21;9992.0;0.0
-1;8900;INTARIAN_PEPPER_ROOT;11003.0;8;;;;;11015.0;7;11018.0;19;;;11009.0;0.0
-1;9000;ASH_COATED_OSMIUM;9985.0;18;;;;;10004.0;10;10006.0;17;;;9994.5;0.0
-1;9000;INTARIAN_PEPPER_ROOT;11000.0;19;;;;;11018.0;17;;;;;11009.0;0.0
-1;9100;ASH_COATED_OSMIUM;9994.0;4;9988.0;9;9986.0;22;10004.0;11;10007.0;21;;;9999.0;0.0
-1;9100;INTARIAN_PEPPER_ROOT;11000.0;17;;;;;11018.0;17;;;;;11009.0;0.0
-1;9200;ASH_COATED_OSMIUM;9986.0;18;;;;;10004.0;10;10007.0;19;;;9995.0;0.0
-1;9200;INTARIAN_PEPPER_ROOT;11003.0;10;11000.0;12;;;11015.0;10;11018.0;13;;;11009.0;0.0
-1;9300;ASH_COATED_OSMIUM;9988.0;7;9985.0;21;;;10004.0;9;10006.0;19;;;9996.0;0.0
-1;9300;INTARIAN_PEPPER_ROOT;11001.0;17;;;;;11015.0;9;11018.0;20;;;11008.0;0.0
-1;9400;ASH_COATED_OSMIUM;9988.0;7;9986.0;26;;;9994.0;9;10004.0;7;10007.0;23;9991.0;0.0
-1;9400;INTARIAN_PEPPER_ROOT;11001.0;23;;;;;11015.0;9;11018.0;16;;;11008.0;0.0
-1;9500;ASH_COATED_OSMIUM;9988.0;14;9986.0;22;;;10004.0;13;10007.0;21;;;9996.0;0.0
-1;9500;INTARIAN_PEPPER_ROOT;11003.0;9;11001.0;18;;;11018.0;13;;;;;11010.5;0.0
-1;9600;ASH_COATED_OSMIUM;9989.0;9;9986.0;25;;;10005.0;8;10007.0;24;;;9997.0;0.0
-1;9600;INTARIAN_PEPPER_ROOT;;;;;;;11016.0;10;11018.0;17;;;11016.0;0.0
-1;9700;ASH_COATED_OSMIUM;9989.0;12;9986.0;23;;;10007.0;20;;;;;9998.0;0.0
-1;9700;INTARIAN_PEPPER_ROOT;11004.0;8;11001.0;20;;;;;;;;;11004.0;0.0
-1;9800;ASH_COATED_OSMIUM;9988.0;11;9986.0;24;;;10004.0;11;10007.0;21;;;9996.0;0.0
-1;9800;INTARIAN_PEPPER_ROOT;11004.0;6;11001.0;12;;;11016.0;5;11019.0;12;;;11010.0;0.0
-1;9900;ASH_COATED_OSMIUM;9989.0;9;9986.0;20;;;10005.0;10;10007.0;23;;;9997.0;0.0
-1;9900;INTARIAN_PEPPER_ROOT;11004.0;12;11001.0;15;;;11016.0;10;;;;;11010.0;0.0
-1;10000;ASH_COATED_OSMIUM;9988.0;13;9986.0;20;;;10007.0;17;;;;;9997.5;0.0
-1;10000;INTARIAN_PEPPER_ROOT;11001.0;9;;;;;11016.0;9;11019.0;16;;;11008.5;0.0
-1;10100;ASH_COATED_OSMIUM;9988.0;7;9986.0;21;;;;;;;;;9988.0;0.0
-1;10100;INTARIAN_PEPPER_ROOT;11004.0;11;11001.0;12;;;11016.0;9;11019.0;12;;;11010.0;0.0
-1;10200;ASH_COATED_OSMIUM;9986.0;20;;;;;10004.0;10;10007.0;22;;;9995.0;0.0
-1;10200;INTARIAN_PEPPER_ROOT;11001.0;17;;;;;11019.0;13;;;;;11010.0;0.0
-1;10300;ASH_COATED_OSMIUM;9986.0;16;;;;;10004.0;10;10007.0;17;;;9995.0;0.0
-1;10300;INTARIAN_PEPPER_ROOT;11004.0;5;11002.0;11;;;11019.0;13;;;;;11011.5;0.0
-1;10400;ASH_COATED_OSMIUM;9986.0;17;;;;;10005.0;8;10007.0;16;;;9995.5;0.0
-1;10400;INTARIAN_PEPPER_ROOT;11004.0;8;11002.0;19;;;11016.0;7;11019.0;19;;;11010.0;0.0
-1;10500;ASH_COATED_OSMIUM;;;;;;;10004.0;6;10007.0;21;;;10004.0;0.0
-1;10500;INTARIAN_PEPPER_ROOT;11002.0;17;;;;;11017.0;7;11019.0;14;;;11009.5;0.0
-1;10600;ASH_COATED_OSMIUM;9989.0;8;9987.0;23;;;10005.0;5;;;;;9997.0;0.0
-1;10600;INTARIAN_PEPPER_ROOT;11002.0;13;;;;;11017.0;9;11019.0;13;;;11009.5;0.0
-1;10700;ASH_COATED_OSMIUM;9998.0;5;9986.0;14;;;;;;;;;9998.0;0.0
-1;10700;INTARIAN_PEPPER_ROOT;11014.0;4;11005.0;11;11002.0;16;11017.0;9;11019.0;19;;;11015.5;0.0
-1;10800;ASH_COATED_OSMIUM;9988.0;9;9986.0;19;;;10004.0;9;10007.0;21;;;9996.0;0.0
-1;10800;INTARIAN_PEPPER_ROOT;11002.0;15;;;;;11017.0;9;11020.0;15;;;11009.5;0.0
-1;10900;ASH_COATED_OSMIUM;9988.0;10;;;;;10004.0;8;10007.0;27;;;9996.0;0.0
-1;10900;INTARIAN_PEPPER_ROOT;11005.0;7;11002.0;15;;;11017.0;8;11020.0;15;;;11011.0;0.0
-1;11000;ASH_COATED_OSMIUM;9988.0;8;9986.0;17;;;9998.0;3;10004.0;11;10007.0;19;9993.0;0.0
-1;11000;INTARIAN_PEPPER_ROOT;11005.0;7;11002.0;14;;;11020.0;15;;;;;11012.5;0.0
-1;11100;ASH_COATED_OSMIUM;;;;;;;10004.0;11;10007.0;22;;;10004.0;0.0
-1;11100;INTARIAN_PEPPER_ROOT;11002.0;14;;;;;11017.0;3;;;;;11009.5;0.0
-1;11200;ASH_COATED_OSMIUM;9989.0;7;9986.0;18;;;;;;;;;9989.0;0.0
-1;11200;INTARIAN_PEPPER_ROOT;11002.0;22;;;;;11017.0;4;;;;;11009.5;0.0
-1;11300;ASH_COATED_OSMIUM;9989.0;8;9986.0;24;;;10005.0;10;10007.0;23;;;9997.0;0.0
-1;11300;INTARIAN_PEPPER_ROOT;11005.0;8;11003.0;14;;;11017.0;9;11020.0;14;;;11011.0;0.0
-1;11400;ASH_COATED_OSMIUM;9989.0;13;9986.0;16;;;10005.0;11;10007.0;14;;;9997.0;0.0
-1;11400;INTARIAN_PEPPER_ROOT;11005.0;9;11003.0;16;;;11017.0;6;;;;;11011.0;0.0
-1;11500;ASH_COATED_OSMIUM;9989.0;12;9986.0;22;;;10007.0;22;;;;;9998.0;0.0
-1;11500;INTARIAN_PEPPER_ROOT;11003.0;21;;;;;11020.0;16;;;;;11011.5;0.0
-1;11600;ASH_COATED_OSMIUM;9987.0;21;;;;;10008.0;22;;;;;9997.5;0.0
