regime,day,samples,mean_level_corr,mean_move_corr,mean_abs_spread_norm,horizon,target,mean_bps,median_bps,hit_rate,tstat
MIXED,0,420,0.126073409855018,0.0908914751065369,0.2774671201814059,50000,VEV_5500,0.9722320004068736,0.0,0.4252577319587629,0.01005240368590384
MIXED,0,420,0.126073409855018,0.0908914751065369,0.2774671201814059,50000,ABS_SPREAD,-0.05482572410407445,-0.06749999999999545,0.36855670103092786,-4.8608395402459
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,1000,VELVETFRUIT_EXTRACT,-0.014554782100043033,0.0,0.46689895470383275,-0.04169037159409371
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,1000,HYDROGEL_PACK,0.38422301935553227,0.5038798750378604,0.5087108013937283,1.1031245016025073
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,1000,VEV_5000,-0.5520555993120398,0.0,0.45993031358885017,-0.08034735484207477
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,1000,VEV_5200,-0.6484941438620915,0.0,0.44947735191637633,-0.0539704259781427
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,1000,VEV_5300,-1.9698097081524764,0.0,0.40069686411149824,-0.12434480405730002
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,1000,VEV_5400,-0.4381090202041877,0.0,0.32752613240418116,-0.018310609046638764
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,1000,VEV_5500,25.196527527947886,0.0,0.156794425087108,0.7492432675517177
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,1000,ABS_SPREAD,-0.004642067374155347,-0.0020371547151967206,0.4843205574912892,-0.9819562610604623
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,5000,VELVETFRUIT_EXTRACT,0.051415744697432174,0.0,0.4755244755244755,0.06512553361706205
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,5000,HYDROGEL_PACK,0.13352159980912254,-1.004116919701148,0.458041958041958,0.16861239102420977
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,5000,VEV_5000,2.5627334004359734,0.0,0.46153846153846156,0.16384608134717865
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,5000,VEV_5200,3.613068313077185,0.0,0.4405594405594406,0.13255978680841543
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,5000,VEV_5300,15.101102186944178,0.0,0.43356643356643354,0.42297368566103233
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,5000,VEV_5400,28.802899157577613,0.0,0.3916083916083916,0.5601351606250808
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,5000,VEV_5500,106.9945040790372,0.0,0.25874125874125875,1.9128945087342486
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,5000,ABS_SPREAD,-0.024313426530286716,-0.032418330486621016,0.4230769230769231,-2.5585153487886547
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,10000,VELVETFRUIT_EXTRACT,0.6751158064725121,0.0,0.493006993006993,0.6345195380126055
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,10000,HYDROGEL_PACK,-0.6696005377249047,-1.000300090027162,0.479020979020979,-0.6101481057915636
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,10000,VEV_5000,17.093590242866366,0.0,0.4965034965034965,0.816563981135412
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,10000,VEV_5200,28.472477193678397,0.0,0.46853146853146854,0.7723061718144554
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,10000,VEV_5300,53.4927813487653,0.0,0.46153846153846156,1.1181487068396039
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,10000,VEV_5400,81.92737107630353,0.0,0.43356643356643354,1.2040007767461403
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,10000,VEV_5500,161.24852226250826,0.0,0.3531468531468531,2.178194788878028
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,10000,ABS_SPREAD,-0.042605858014367205,-0.05585231087823672,0.3811188811188811,-3.612613554261653
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,50000,VELVETFRUIT_EXTRACT,17.44288032638368,13.377928375880588,0.6818181818181818,7.5606820329488125
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,50000,HYDROGEL_PACK,17.091422263271166,15.425113904945498,0.6153846153846154,7.99921676873814
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,50000,VEV_5000,373.7719581252297,270.27429934406655,0.6853146853146853,7.965396295067134
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,50000,VEV_5200,667.7044694728877,464.37449459402757,0.6713286713286714,7.827590080004929
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,50000,VEV_5300,932.0713781171022,652.1739130434789,0.6748251748251748,8.35155825445364
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,50000,VEV_5400,1409.2054115954454,740.7407407407418,0.6328671328671329,8.415464549150458
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,50000,VEV_5500,1572.22754335568,741.7582417582414,0.5244755244755245,8.047922078745977
MIXED,1,288,0.09420685347817227,-0.0268841555414105,0.47611937553783396,50000,ABS_SPREAD,-0.053620594713010346,-0.06193122649924021,0.43006993006993005,-2.9656229519352895
MIXED,2,460,0.005840910667550648,0.08495131167034996,0.5021742586116419,1000,VELVETFRUIT_EXTRACT,0.14928787702035518,0.0,0.4684095860566449,0.5809147098438063
MIXED,2,460,0.005840910667550648,0.08495131167034996,0.5021742586116419,1000,HYDROGEL_PACK,-0.05712695550649036,0.0,0.477124183006536,-0.1999451354178977
MIXED,2,460,0.005840910667550648,0.08495131167034996,0.5021742586116419,1000,VEV_5000,2.786237928202237,0.0,0.4749455337690632,0.576601040664388
MIXED,2,460,0.005840910667550648,0.08495131167034996,0.5021742586116419,1000,VEV_5200,5.604924894210633,0.0,0.42919389978213507,0.6208192316810857
MIXED,2,460,0.005840910667550648,0.08495131167034996,0.5021742586116419,1000,VEV_5300,7.703406135245866,0.0,0.37037037037037035,0.6270630352829327
MIXED,2,460,0.005840910667550648,0.08495131167034996,0.5021742586116419,1000,VEV_5400,19.489547493706283,0.0,0.3093681917211329,0.9931537603166658
